LID,Year,Localidad,BufferRadius,LC,PLAND,PLAND_Rescaled,LPI,TE,ED,AREA_AM,SHAPE_AM,CAI_AM,ENN_MN,ENN_AM,MESH
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2003.tif,2003,Los_Robles,500,11,5.6501,17.929425951194748,4.1292,13004.6526,11.4135,35.6355,1.9652,46.304,166.7454,95.7649,2.0135
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2003.tif,2003,Los_Robles,500,6,10.3073,32.70808872528798,6.5327,8539.9216,7.495,60.0331,1.9567,58.945,921.0526,1454.164,6.1878
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2003.tif,2003,Los_Robles,500,3,0.0079,0.025069019134960176,0.0079,119.8585,0.1052,0.0898,1.0,0.0,,,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2003.tif,2003,Los_Robles,500,23,0.0552,0.1751658045885825,0.0552,479.4342,0.4208,0.6285,1.5,0.0,,,0.0003
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2003.tif,2003,Los_Robles,500,33,0.3704,1.1753879351378798,0.3704,1078.7269,0.9467,4.22,1.2857,17.0213,,,0.0156
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2004.tif,2004,Los_Robles,500,12,4.0898,12.978136007362043,2.5138,18098.6409,15.8842,18.4782,3.2141,7.8998,68.9308,65.6863,0.7557
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2004.tif,2004,Los_Robles,500,21,10.985,34.85862977184019,6.6588,11416.5268,10.0197,50.6814,1.5826,53.7303,144.0715,152.4606,5.5674
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2004.tif,2004,Los_Robles,500,11,5.8077,18.429537016469393,4.6257,14862.4601,13.044,42.6695,2.5629,43.6906,394.3765,1589.1238,2.4781
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2004.tif,2004,Los_Robles,500,6,10.2128,32.40821248373687,6.4381,8659.7802,7.6002,59.1611,1.9597,58.2562,779.3754,1460.3367,6.042
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2004.tif,2004,Los_Robles,500,3,0.0473,0.15009678545362232,0.0158,659.222,0.5786,0.1496,1.1111,0.0,946.8973,788.6323,0.0001
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2004.tif,2004,Los_Robles,500,33,0.3704,1.1753879351378798,0.3704,1078.7269,0.9467,4.22,1.2857,17.0213,,,0.0156
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2005.tif,2005,Los_Robles,500,12,3.4752,11.027829784533367,1.9385,18128.6055,15.9105,13.5857,3.3222,5.6689,73.8811,68.4312,0.4721
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2005.tif,2005,Los_Robles,500,21,11.844,37.58448894107194,6.7297,9948.2596,8.7311,56.7901,1.7359,56.5536,151.0883,139.7718,6.7262
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2005.tif,2005,Los_Robles,500,11,5.4137,17.179259353282774,4.0898,12944.7233,11.3609,35.714,1.8258,47.016,142.877,78.0924,1.9335
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2005.tif,2005,Los_Robles,500,6,10.3388,32.80804747247168,6.5406,8659.7802,7.6002,60.0817,1.9507,58.6128,786.777,1483.0495,6.2118
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2005.tif,2005,Los_Robles,500,3,0.0709,0.2249865135023641,0.0236,958.8684,0.8415,0.1696,1.0741,0.0,560.6483,456.9687,0.0001
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2005.tif,2005,Los_Robles,500,33,0.3704,1.1753879351378795,0.3704,1078.7269,0.9467,4.22,1.2857,17.0213,,,0.0156
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2006.tif,2006,Los_Robles,500,12,3.1284,9.92733157744423,0.7486,17289.5957,15.1742,5.0473,2.3768,1.5113,80.6984,68.6561,0.1579
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2006.tif,2006,Los_Robles,500,21,12.1198,38.45968330530257,6.7455,10367.7645,9.0992,57.9887,1.7482,57.8023,151.2987,143.3348,7.0281
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2006.tif,2006,Los_Robles,500,11,5.5871,17.729508456827343,4.1135,12764.9355,11.2031,35.6684,1.9245,46.9676,221.8993,175.944,1.9928
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2006.tif,2006,Los_Robles,500,6,10.26,32.55799193983436,6.4697,8599.8509,7.5476,59.5184,1.9602,58.1413,937.3644,1479.3011,6.1066
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2006.tif,2006,Los_Robles,500,33,0.3704,1.1753879351378798,0.3704,1078.7269,0.9467,4.22,1.2857,17.0213,,,0.0156
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2006.tif,2006,Los_Robles,500,3,0.0473,0.15009678545362232,0.0236,599.2927,0.526,0.2095,1.1111,0.0,337.0692,337.0692,0.0001
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2007.tif,2007,Los_Robles,500,12,3.1757,10.07746034163787,0.7565,18188.5348,15.9631,4.4353,2.2879,2.9777,73.3924,70.0077,0.1409
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2007.tif,2007,Los_Robles,500,21,12.0725,38.30970808779897,6.7297,11146.845,9.783,58.056,1.802,57.3107,113.4578,94.6859,7.0088
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2007.tif,2007,Los_Robles,500,11,5.6028,17.779385584950926,4.2711,13484.0867,11.8343,37.8649,2.2808,46.6948,196.5803,107.0209,2.1215
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2007.tif,2007,Los_Robles,500,6,10.2994,32.683123419298134,6.5327,8360.1338,7.3373,60.02,1.9336,58.7605,927.4956,1467.2842,6.1817
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2007.tif,2007,Los_Robles,500,33,0.3625,1.1503225663141126,0.3625,1078.7269,0.9467,4.1302,1.2857,15.2174,,,0.015
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2008.tif,2008,Los_Robles,500,12,3.4043,10.802808990546788,0.7644,18757.8629,16.4628,5.1815,2.4127,2.3148,72.2103,68.5532,0.1764
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2008.tif,2008,Los_Robles,500,21,11.8834,37.70939704440376,6.6824,11026.9865,9.6778,57.6733,1.7775,57.4271,113.4578,94.347,6.8535
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2008.tif,2008,Los_Robles,500,11,5.461,17.32930114777664,4.0741,13693.8392,12.0184,35.5414,2.1,46.6089,156.5323,99.3262,1.9409
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2008.tif,2008,Los_Robles,500,6,10.3783,32.93328806115552,6.58,8000.5581,7.0217,60.4212,1.8457,60.7441,641.3302,1373.452,6.2707
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2008.tif,2008,Los_Robles,500,3,0.0236,0.07488949040240409,0.0079,359.5756,0.3156,0.0898,1.0,0.0,1197.2358,1197.2358,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2008.tif,2008,Los_Robles,500,33,0.3625,1.1503152657148932,0.3625,1078.7269,0.9467,4.1302,1.2857,15.2174,,,0.015
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2009.tif,2009,Los_Robles,500,12,3.4279,10.877767517429369,0.788,18278.4287,16.042,4.7468,2.2362,3.4483,75.6052,71.4856,0.1627
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2009.tif,2009,Los_Robles,500,21,11.7809,37.384372748937736,6.6667,11116.8804,9.7567,57.7655,1.8147,57.3244,151.7246,143.1296,6.8053
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2009.tif,2009,Los_Robles,500,11,5.5634,17.654357421881194,4.6809,12045.7842,10.572,45.4299,2.4605,47.4504,580.9687,1806.0333,2.5275
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2009.tif,2009,Los_Robles,500,6,10.3467,32.83322068105443,6.5879,8000.5581,7.0217,60.4842,1.8776,60.853,927.4956,1471.6479,6.2581
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2009.tif,2009,Los_Robles,500,3,0.0315,0.09995906438315737,0.0079,479.4342,0.4208,0.0898,1.0,0.0,133.5103,133.5103,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2009.tif,2009,Los_Robles,500,33,0.3625,1.1503225663141126,0.3625,1078.7269,0.9467,4.1302,1.2857,17.3913,,,0.015
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2010.tif,2010,Los_Robles,500,12,2.9787,9.452259536510214,0.6698,17289.5957,15.1742,4.7668,2.4065,1.5873,81.2698,85.6173,0.142
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2010.tif,2010,Los_Robles,500,21,12.2065,38.73468494054853,6.7612,10397.7291,9.1255,59.2785,1.7406,59.1995,127.1365,138.3861,7.2358
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2010.tif,2010,Los_Robles,500,11,5.4374,17.254411657374234,4.082,12255.5366,10.756,36.1083,2.0221,45.942,187.691,83.6731,1.9633
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2010.tif,2010,Los_Robles,500,6,10.4255,33.08306704196033,6.5957,8240.2752,7.2321,60.2603,1.8397,60.0151,744.1679,1455.8461,6.2825
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2010.tif,2010,Los_Robles,500,3,0.0473,0.15009630915397087,0.0079,719.1513,0.6312,0.0898,1.0,0.0,160.3999,160.3999,0.0
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2010.tif,2010,Los_Robles,500,23,0.0552,0.17516524873782646,0.0552,539.3635,0.4734,0.6285,1.5,0.0,,,0.0003
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2010.tif,2010,Los_Robles,500,33,0.3625,1.1503152657148932,0.3625,1078.7269,0.9467,4.1302,1.2857,17.3913,,,0.015
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2011.tif,2011,Los_Robles,500,12,3.2624,10.352552914670134,0.7723,17079.8432,14.9901,4.7054,2.2864,2.1739,77.176,76.8437,0.1535
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2011.tif,2011,Los_Robles,500,21,12.0961,38.384476247897695,6.6509,10337.7998,9.0729,58.6577,1.7155,59.4788,104.6935,135.659,7.0953
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2011.tif,2011,Los_Robles,500,11,5.4295,17.22939739155269,4.3578,11506.4207,10.0986,40.3223,2.05,48.3309,196.7814,182.5925,2.1893
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2011.tif,2011,Los_Robles,500,6,10.134,32.15815695109955,6.3357,8599.8509,7.5476,58.3905,1.9886,58.3204,915.2675,1428.0584,5.9173
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2011.tif,2011,Los_Robles,500,3,0.2206,0.7000285596420525,0.1418,2157.4539,1.8935,1.0775,1.5714,0.0,392.57,369.2724,0.0024
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2011.tif,2011,Los_Robles,500,33,0.3704,1.1753879351378795,0.3704,1138.6562,0.9993,4.22,1.3571,17.0213,,,0.0156
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2012.tif,2012,Los_Robles,500,12,3.0496,9.677276044806906,0.6383,17379.4896,15.2531,4.047,2.3366,1.0336,66.8312,68.8309,0.1234
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2012.tif,2012,Los_Robles,500,21,12.0095,38.109669025481544,6.6194,10607.4816,9.3096,58.2492,1.7646,59.6457,104.6935,135.6775,6.9954
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2012.tif,2012,Los_Robles,500,11,5.8235,18.479675054739314,4.3262,14892.4247,13.0703,38.5331,2.5599,45.0609,163.9022,139.3858,2.244
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2012.tif,2012,Los_Robles,500,6,10.0709,31.957922127376005,6.2805,8719.7094,7.6528,57.9079,1.9923,58.529,925.0245,1443.5653,5.8319
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2012.tif,2012,Los_Robles,500,3,0.1891,0.6000698124583506,0.1576,1498.2319,1.3149,1.5189,1.8333,0.0,648.39,708.3973,0.0029
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2012.tif,2012,Los_Robles,500,33,0.3704,1.1753879351378798,0.3704,1138.6562,0.9993,4.22,1.3571,17.0213,,,0.0156
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2013.tif,2013,Los_Robles,500,12,3.7589,11.928055316677826,0.8353,18398.2873,16.1472,5.1797,2.3187,2.5157,70.7755,78.4172,0.1947
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2013.tif,2013,Los_Robles,500,21,11.5524,36.65904020867512,6.5406,11116.8804,9.7567,57.381,1.791,58.8677,103.1732,135.6757,6.6289
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2013.tif,2013,Los_Robles,500,11,5.4295,17.229342717790377,4.1056,12165.6427,10.6772,36.393,2.0067,46.4441,199.7733,130.2633,1.976
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2013.tif,2013,Los_Robles,500,6,10.1576,32.23294439455338,6.3515,8719.7094,7.6528,58.2405,1.957,58.495,751.3491,1433.2034,5.9158
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2013.tif,2013,Los_Robles,500,3,0.2522,0.8003020965884029,0.1734,2277.3124,1.9987,1.3973,1.6396,0.0,283.7498,391.7572,0.0035
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2013.tif,2013,Los_Robles,500,33,0.3625,1.1503152657148932,0.3625,1138.6562,0.9993,4.1302,1.3571,15.2174,,,0.015
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2014.tif,2014,Los_Robles,500,12,3.9874,12.653230899092119,1.7652,18488.1812,16.2261,10.7643,2.8624,4.1502,74.1249,77.2648,0.4292
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2014.tif,2014,Los_Robles,500,21,11.1032,35.2338248780658,6.5012,10937.0926,9.5989,55.6245,1.7999,56.494,131.5761,168.36,6.1761
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2014.tif,2014,Los_Robles,500,11,5.8077,18.429595498986128,4.6809,14113.3441,12.3865,43.5881,2.4759,45.5902,444.2166,1562.8912,2.5315
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2014.tif,2014,Los_Robles,500,6,10.1891,32.33310802877552,6.4224,8360.1338,7.3373,59.0717,1.9165,58.9327,937.3644,1478.843,6.0189
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2014.tif,2014,Los_Robles,500,3,0.063,0.19991812876631476,0.0236,779.0806,0.6838,0.1796,1.0,0.0,369.9324,432.9593,0.0001
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2014.tif,2014,Los_Robles,500,33,0.3625,1.1503225663141126,0.3625,1138.6562,0.9993,4.1302,1.3571,15.2174,,,0.015
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2015.tif,2015,Los_Robles,500,12,4.0032,12.703288473682372,1.8913,18248.4641,16.0157,12.0401,2.9587,3.3465,74.1249,80.8409,0.482
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2015.tif,2015,Los_Robles,500,21,11.1348,35.33387702257156,6.5248,11086.9158,9.7304,55.5129,1.8118,56.5464,139.8989,169.6297,6.1812
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2015.tif,2015,Los_Robles,500,11,5.7368,18.204492734767445,4.6651,13603.9453,11.9395,43.668,2.386,45.467,368.7661,1619.2233,2.5051
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2015.tif,2015,Los_Robles,500,6,10.1891,32.33290282453963,6.4066,8240.2752,7.2321,58.965,1.8907,58.778,937.3644,1476.0228,6.008
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2015.tif,2015,Los_Robles,500,3,0.0946,0.30019261830794175,0.0158,1318.444,1.1571,0.1197,1.0556,0.0,203.7556,238.2979,0.0001
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2015.tif,2015,Los_Robles,500,33,0.3546,1.1252463261310377,0.3546,1078.7269,0.9467,4.0405,1.2857,15.5556,,,0.0143
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2016.tif,2016,Los_Robles,500,12,4.2711,13.553411121089324,2.1198,19267.2617,16.9099,13.6123,2.9054,4.9815,68.1468,68.0904,0.5814
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2016.tif,2016,Los_Robles,500,21,11.4106,36.20906860956237,6.6745,12045.7842,10.572,51.9506,1.6685,55.8702,113.5834,149.7692,5.9279
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2016.tif,2016,Los_Robles,500,11,4.9409,15.678876403781283,4.0347,10187.9767,8.9415,37.8801,1.9093,49.4418,251.2715,90.9779,1.8716
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2016.tif,2016,Los_Robles,500,6,10.2364,32.4829991336936,6.446,8180.346,7.1795,59.2564,1.8643,58.9684,771.191,1468.2774,6.0657
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2016.tif,2016,Los_Robles,500,3,0.2522,0.8003020965884029,0.0394,3176.2515,2.7876,0.2189,1.0833,0.0,170.7237,193.3475,0.0006
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2016.tif,2016,Los_Robles,500,33,0.3546,1.1252463261310377,0.3546,1078.7269,0.9467,4.0405,1.2857,15.5556,,,0.0143
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2016.tif,2016,Los_Robles,500,23,0.0473,0.15009630915397087,0.0473,419.5049,0.3682,0.5387,1.4,0.0,,,0.0003
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2017.tif,2017,Los_Robles,500,12,4.011,12.728040084917067,1.9701,17619.2067,15.4635,12.6619,2.7725,4.5187,74.5886,83.3649,0.5079
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2017.tif,2017,Los_Robles,500,21,11.4106,36.20906860956237,6.7376,11985.8549,10.5194,52.7228,1.6191,56.768,109.7661,136.5331,6.016
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2017.tif,2017,Los_Robles,500,11,5.3034,16.829191669496176,4.1056,10757.3048,9.4411,37.0376,1.7744,49.7771,122.9798,98.9465,1.9642
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2017.tif,2017,Los_Robles,500,6,10.2522,32.53313701286132,6.4854,7940.6289,6.9691,59.6128,1.845,59.9539,937.3644,1482.9877,6.1116
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2017.tif,2017,Los_Robles,500,3,0.1734,0.5502473574481723,0.0158,2457.1003,2.1565,0.1224,1.0303,0.0,145.6676,161.6517,0.0002
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2017.tif,2017,Los_Robles,500,33,0.3625,1.1503152657148932,0.3625,1078.7269,0.9467,4.1302,1.2857,17.3913,,,0.015
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2018.tif,2018,Los_Robles,500,12,2.9236,9.27741161612155,0.5437,16480.5505,14.4641,3.5526,2.1705,0.0,78.3159,81.7753,0.1039
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2018.tif,2018,Los_Robles,500,3,0.1182,0.3750821087103458,0.0473,1228.5501,1.0782,0.2813,1.0,0.0,372.4906,551.5581,0.0003
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2018.tif,2018,Los_Robles,500,11,5.6186,17.8294106260571,4.0898,12824.8647,11.2557,34.8812,1.7912,46.8443,98.9592,125.4239,1.9598
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2018.tif,2018,Los_Robles,500,21,12.2065,38.73468494054853,6.7928,11086.9158,9.7304,52.3486,1.552,60.1033,120.164,133.5694,6.3899
C:\Documents\UN242\Práctica de Investigación\MapBiomasC2fragstats\Localidad_Los_Robles_500m_2018.tif,2018,Los_Robles,500,6,10.2758,32.60802650326372,6.5012,8060.4874,7.0743,59.7617,1.8777,59.5092,927.4956,1464.3996,6.141
